"DATE","HOME","HPTS","H2PM","H2PA","H3PM","H3PA","HFTM","HFTA","HORB","HDRB","HAST","HSTL","HTOV","HBLK","HPF","AWAY","APTS","A2PM","A2PA","A3PM","A3PA","AFTM","AFTA","AORB","ADRB","AAST","ASTL","ATOV","ABLK","APF","HPM","APM","HB","AB","WIN"
"126",20141114,"LAL",80,26,63,2,12,22,31,11,35,17,6,13,5,13,"SAS",93,23,57,10,23,17,20,7,37,28,9,10,2,23,"0.373333333333333","0.4125","0.461538461538462","0.9","Away"
"127",20141114,"NOP",139,41,64,15,20,12,16,3,31,31,13,13,3,30,"MIN",91,26,58,3,14,30,41,11,26,13,5,22,3,17,"0.666666666666667","0.402777777777778","1","0.227272727272727","Home"
"128",20141114,"NYK",100,34,74,5,8,17,20,7,24,15,12,8,1,26,"UTA",102,26,48,10,22,20,25,11,28,25,6,18,8,20,"0.475609756097561","0.514285714285714","1.5","0.333333333333333","Away"
"129",20141114,"OKC",89,26,60,12,36,1,6,10,32,23,9,14,7,23,"DET",96,27,58,11,31,9,15,14,41,18,8,16,5,17,"0.395833333333333","0.426966292134831","0.642857142857143","0.5","Away"
"130",20141114,"ORL",101,25,56,10,24,21,27,10,35,22,7,15,3,15,"MIL",85,34,61,2,19,11,14,5,33,19,8,16,4,25,"0.4375","0.45","0.466666666666667","0.5","Home"
"131",20141114,"PHX",95,29,57,8,29,13,14,11,34,16,3,11,6,23,"CHA",103,32,75,7,16,18,19,14,32,21,5,7,3,15,"0.430232558139535","0.428571428571429","0.272727272727273","0.714285714285714","Away"
"132",20141115,"CHI",90,31,66,4,17,16,23,10,24,18,6,13,7,19,"IND",99,30,59,7,18,18,25,10,36,18,5,14,6,22,"0.421686746987952","0.480519480519481","0.461538461538462","0.357142857142857","Away"
"133",20141115,"CLE",127,30,59,19,31,10,13,12,35,39,12,13,2,14,"ATL",94,37,68,3,22,11,13,11,26,26,6,18,8,12,"0.544444444444444","0.444444444444444","0.923076923076923","0.333333333333333","Home"
"134",20141115,"DAL",131,44,68,8,26,19,23,12,28,31,5,7,10,24,"MIN",117,36,69,7,17,24,29,12,29,24,2,17,2,30,"0.553191489361702","0.5","0.714285714285714","0.117647058823529","Home"
"135",20141115,"GSW",112,34,61,11,26,11,14,11,40,30,7,14,3,25,"CHA",87,25,67,7,17,16,28,10,31,14,5,12,2,13,"0.517241379310345","0.380952380952381","0.5","0.416666666666667","Home"
"136",20141115,"LAC",120,22,39,14,29,34,43,4,43,24,5,20,12,26,"PHX",107,27,69,11,30,20,23,16,27,26,9,10,3,30,"0.529411764705882","0.383838383838384","0.25","0.9","Home"
"137",20141115,"MEM",95,28,71,4,15,27,33,18,35,18,5,8,4,18,"DET",88,24,56,10,26,10,17,9,34,15,4,9,6,22,"0.372093023255814","0.414634146341463","0.625","0.444444444444444","Home"
"138",20141115,"POR",97,22,52,11,26,20,27,13,34,26,6,14,3,16,"BKN",87,34,70,1,19,16,17,12,31,15,7,9,2,24,"0.423076923076923","0.393258426966292","0.428571428571429","0.777777777777778","Home"
"139",20141115,"SAC",94,37,74,0,12,20,24,8,34,19,5,9,6,18,"SAS",91,27,56,7,24,16,18,7,31,24,6,14,8,25,"0.430232558139535","0.425","0.555555555555556","0.428571428571429","Home"
"140",20141115,"TOR",111,35,63,8,21,17,23,13,29,15,6,8,5,19,"UTA",93,28,59,5,16,22,30,10,28,22,5,11,3,21,"0.511904761904762","0.44","0.75","0.454545454545455","Home"
"141",20141115,"WAS",98,39,74,3,10,11,16,9,31,31,5,11,8,16,"ORL",93,30,61,7,17,12,18,9,31,14,5,15,2,21,"0.5","0.474358974358974","0.454545454545455","0.333333333333333","Home"
"142",20141116,"LAL",115,36,83,3,16,34,43,20,28,17,9,7,4,27,"GSW",136,32,58,14,28,30,34,11,40,32,4,16,5,26,"0.393939393939394","0.534883720930233","1.28571428571429","0.25","Away"
"143",20141116,"MIA",84,19,48,11,25,13,22,6,34,19,10,17,6,20,"MIL",91,30,56,5,18,16,26,5,35,16,11,16,1,24,"0.410958904109589","0.472972972972973","0.588235294117647","0.6875","Away"
"144",20141116,"NYK",109,35,62,6,14,21,27,8,35,16,9,15,3,22,"DEN",93,19,48,13,34,16,26,10,29,20,9,17,0,21,"0.539473684210526","0.390243902439024","0.6","0.529411764705882","Home"
"145",20141116,"OKC",65,17,49,3,19,22,28,11,34,14,6,15,15,30,"HOU",69,16,45,7,35,16,30,22,32,11,5,14,6,23,"0.294117647058824","0.2875","0.4","0.357142857142857","Away"
"146",20141117,"BOS",114,41,77,4,10,20,31,11,33,28,10,18,4,19,"PHX",118,39,72,9,21,13,16,8,32,30,11,18,2,23,"0.517241379310345","0.516129032258065","0.555555555555556","0.611111111111111","Away"
"147",20141117,"BKN",83,20,47,9,23,16,26,11,24,18,10,12,5,19,"MIA",95,22,45,9,27,24,27,10,31,19,6,14,2,24,"0.414285714285714","0.430555555555556","0.833333333333333","0.428571428571429","Away"
"148",20141117,"CHA",80,22,58,10,22,6,13,7,28,22,1,11,3,17,"DAL",107,33,56,10,28,11,16,10,40,32,7,7,4,18,"0.4","0.511904761904762","0.0909090909090909","1","Away"
"149",20141117,"CLE",97,24,50,10,29,19,23,9,33,18,7,15,8,15,"DEN",106,29,54,12,31,12,15,9,30,25,10,15,4,18,"0.430379746835443","0.482352941176471","0.466666666666667","0.666666666666667","Away"
"150",20141117,"DET",93,21,56,11,24,18,24,10,31,17,5,14,4,19,"ORL",107,28,53,13,26,12,15,6,33,33,9,11,2,21,"0.4","0.518987341772152","0.357142857142857","0.818181818181818","Away"
"151",20141117,"LAC",89,29,58,7,23,10,22,9,31,20,2,12,5,21,"CHI",105,29,54,10,26,17,25,9,36,28,7,8,2,24,"0.444444444444444","0.4875","0.166666666666667","0.875","Away"
"152",20141117,"MEM",119,39,69,7,17,20,22,10,28,27,14,10,5,19,"HOU",93,26,44,8,34,17,21,10,25,24,6,21,4,19,"0.534883720930233","0.435897435897436","1.4","0.285714285714286","Home"
"153",20141117,"POR",102,31,57,7,19,19,23,10,33,20,7,18,1,21,"NOP",93,33,66,5,19,12,19,13,28,16,11,11,4,23,"0.5","0.447058823529412","0.388888888888889","1","Home"
"154",20141117,"SAS",100,26,55,10,26,18,21,6,46,27,9,17,8,17,"PHI",75,23,57,4,26,17,24,5,34,15,11,13,4,18,"0.444444444444444","0.325301204819277","0.529411764705882","0.846153846153846","Home"
"155",20141118,"ATL",109,32,58,9,27,18,23,13,25,22,7,10,3,17,"LAL",114,41,70,6,17,14,22,13,31,24,7,11,0,24,"0.482352941176471","0.540229885057471","0.7","0.636363636363636","Away"
"156",20141118,"MIL",117,34,61,9,17,22,27,17,27,30,5,16,0,24,"NYK",113,33,55,11,25,14,19,11,17,30,9,12,3,22,"0.551282051282051","0.55","0.3125","0.75","Home"
"157",20141118,"SAC",100,34,75,4,11,20,29,17,35,23,3,15,2,15,"NOP",106,30,55,9,24,19,24,4,28,21,6,6,6,25,"0.441860465116279","0.493670886075949","0.2","1","Away"
"158",20141118,"UTA",98,25,57,10,24,18,26,12,43,22,8,13,4,17,"OKC",81,22,61,8,23,13,19,12,32,17,8,13,6,22,"0.432098765432099","0.357142857142857","0.615384615384615","0.615384615384615","Home"
"159",20141119,"BKN",118,35,61,9,31,21,29,10,39,26,7,20,6,25,"MIL",122,43,84,5,24,21,28,16,35,23,12,13,4,28,"0.478260869565217","0.444444444444444","0.35","0.923076923076923","Away"
"160",20141119,"CLE",90,30,65,7,18,9,13,10,28,23,7,16,5,21,"SAS",92,30,58,5,16,17,25,10,32,26,11,15,4,20,"0.44578313253012","0.472972972972973","0.4375","0.733333333333333","Away"
"161",20141119,"DEN",107,30,53,10,29,17,22,12,30,25,6,8,5,20,"OKC",100,26,56,10,23,18,25,13,26,21,5,10,0,24,"0.48780487804878","0.455696202531646","0.75","0.5","Home"
"162",20141119,"DET",86,26,62,7,25,13,19,15,28,21,9,14,1,16,"PHX",88,33,60,4,15,10,13,5,36,21,10,17,4,22,"0.379310344827586","0.493333333333333","0.642857142857143","0.588235294117647","Away"
"163",20141119,"HOU",92,15,36,15,38,17,23,6,32,20,8,17,6,25,"LAL",98,32,71,5,20,19,23,14,33,17,8,13,3,18,"0.405405405405405","0.406593406593407","0.470588235294118","0.615384615384615","Away"
"164",20141119,"IND",88,33,63,2,15,16,24,14,37,15,3,11,3,13,"CHA",86,32,72,5,14,7,12,12,29,18,6,5,6,21,"0.448717948717949","0.430232558139535","0.272727272727273","1.2","Home"
"165",20141119,"MIN",115,33,67,11,22,16,22,15,20,26,15,14,2,23,"NYK",99,25,53,9,16,22,28,8,25,19,6,22,3,22,"0.49438202247191","0.492753623188406","1.07142857142857","0.272727272727273","Home"
"166",20141119,"ORL",90,26,62,8,24,14,18,11,37,21,5,13,1,17,"LAC",114,33,63,12,21,12,16,2,37,24,8,7,9,19,"0.395348837209302","0.535714285714286","0.384615384615385","1.14285714285714","Away"
"167",20141119,"PHI",90,27,65,7,21,15,21,9,35,22,10,15,2,20,"BOS",101,35,63,6,20,13,21,7,37,32,11,15,4,19,"0.395348837209302","0.493975903614458","0.666666666666667","0.733333333333333","Away"
"168",20141119,"TOR",96,29,57,9,26,11,13,7,28,24,9,8,6,20,"MEM",92,32,70,3,10,19,26,15,35,16,8,13,4,16,"0.457831325301205","0.4375","1.125","0.615384615384615","Home"
"169",20141119,"WAS",102,27,62,10,22,18,21,9,33,25,8,13,3,27,"DAL",105,22,54,12,28,25,29,10,34,18,5,12,5,19,"0.44047619047619","0.414634146341463","0.615384615384615","0.416666666666667","Away"
"170",20141120,"MIA",93,24,41,6,26,27,31,6,24,11,10,12,3,15,"LAC",110,30,46,13,31,11,17,4,31,31,6,13,0,21,"0.447761194029851","0.558441558441558","0.833333333333333","0.461538461538462","Away"
"171",20141120,"SAC",103,34,68,4,6,23,27,7,33,26,5,13,4,21,"CHI",88,31,65,5,19,11,16,13,29,23,6,14,4,26,"0.513513513513513","0.428571428571429","0.384615384615385","0.428571428571429","Home"
"172",20141121,"ATL",99,33,56,5,24,18,26,8,38,20,7,9,5,18,"DET",89,27,62,4,21,23,24,13,32,12,6,12,3,20,"0.475","0.373493975903614","0.777777777777778","0.5","Home"
"173",20141121,"CHA",100,35,71,7,20,9,15,10,35,22,4,7,7,26,"ORL",105,35,66,4,16,23,32,6,37,12,2,8,5,15,"0.461538461538462","0.475609756097561","0.571428571428571","0.25","Away"
"174",20141121,"DAL",140,33,47,18,35,20,28,11,28,37,4,9,2,16,"LAL",106,39,72,5,13,13,21,13,20,24,3,10,4,24,"0.621951219512195","0.517647058823529","0.444444444444444","0.3","Home"
"175",20141121,"DEN",117,32,58,11,24,20,25,8,33,24,8,10,10,24,"NOP",97,26,62,5,16,30,34,8,32,19,7,12,3,22,"0.524390243902439","0.397435897435897","0.8","0.583333333333333","Home"
"176",20141121,"GSW",101,35,59,6,23,13,19,6,34,28,10,13,5,18,"UTA",88,29,65,6,17,12,19,14,31,26,12,19,5,16,"0.5","0.426829268292683","0.769230769230769","0.631578947368421","Home"
"177",20141121,"MEM",117,40,75,8,16,13,14,9,41,31,4,14,4,16,"BOS",100,29,61,9,27,15,21,9,29,22,7,12,7,14,"0.527472527472527","0.431818181818182","0.285714285714286","0.583333333333333","Home"
"178",20141121,"MIN",92,33,77,4,13,14,22,11,23,16,12,11,3,17,"SAS",121,33,63,13,21,16,18,14,39,26,6,20,11,22,"0.411111111111111","0.547619047619048","1.09090909090909","0.3","Away"
"179",20141121,"OKC",92,34,65,4,20,12,19,13,23,18,9,13,9,25,"BKN",94,26,52,5,15,27,30,10,28,17,2,18,6,17,"0.447058823529412","0.462686567164179","0.692307692307692","0.111111111111111","Away"
"180",20141121,"PHI",96,32,55,4,23,20,33,10,29,18,10,17,1,23,"PHX",122,31,55,13,31,21,23,11,35,24,11,13,0,25,"0.461538461538462","0.511627906976744","0.588235294117647","0.846153846153846","Away"
"181",20141121,"POR",105,30,63,9,16,18,22,6,40,26,8,17,5,19,"CHI",87,22,61,8,22,19,28,11,37,14,9,14,2,18,"0.493670886075949","0.36144578313253","0.470588235294118","0.642857142857143","Home"
"182",20141121,"TOR",124,30,61,15,25,19,24,15,42,27,8,16,4,24,"MIL",82,21,54,6,20,22,32,8,22,19,11,12,1,18,"0.523255813953488","0.364864864864865","0.5","0.916666666666667","Home"
"183",20141121,"WAS",91,37,74,4,10,5,9,10,35,24,10,17,5,21,"CLE",78,21,48,6,27,18,23,9,32,13,12,19,4,21,"0.488095238095238","0.36","0.588235294117647","0.631578947368421","Home"
"184",20141122,"CLE",93,32,65,3,16,20,29,11,35,24,4,18,6,28,"TOR",110,24,56,8,24,38,42,8,26,20,8,8,6,26,"0.432098765432099","0.4","0.222222222222222","1","Away"
"185",20141122,"HOU",95,15,36,15,46,20,23,14,33,17,8,17,0,23,"DAL",92,29,53,6,35,16,22,16,34,17,6,14,5,22,"0.365853658536585","0.397727272727273","0.470588235294118","0.428571428571429","Home"
"186",20141122,"IND",83,24,61,7,23,14,20,15,32,18,9,14,5,20,"PHX",106,26,54,12,31,18,20,13,38,17,10,12,4,19,"0.369047619047619","0.447058823529412","0.642857142857143","0.833333333333333","Away"
"187",20141122,"MIL",100,31,69,5,15,23,26,8,28,21,11,14,7,20,"WAS",111,35,75,8,18,17,22,20,33,27,7,14,6,24,"0.428571428571429","0.462365591397849","0.785714285714286","0.5","Away"
"188",20141122,"MIN",101,31,73,6,17,21,27,15,22,23,10,10,7,24,"SAC",113,32,55,8,26,25,30,14,36,24,4,18,2,19,"0.411111111111111","0.493827160493827","1","0.222222222222222","Away"
"189",20141122,"NYK",91,27,49,6,17,19,21,6,34,15,7,18,2,22,"PHI",83,22,49,8,26,15,25,10,26,13,8,18,1,21,"0.5","0.4","0.388888888888889","0.444444444444444","Home"
"190",20141122,"ORL",92,32,62,3,16,19,27,18,26,18,10,14,2,20,"MIA",99,25,45,12,26,13,18,7,26,17,7,16,5,20,"0.448717948717949","0.52112676056338","0.714285714285714","0.4375","Away"
"191",20141122,"SAS",99,33,58,8,21,9,11,6,42,29,7,14,9,9,"BKN",87,25,64,9,27,10,10,13,31,24,5,11,5,14,"0.518987341772152","0.373626373626374","0.5","0.454545454545455","Home"
"192",20141122,"UTA",94,28,57,5,14,23,29,11,31,15,6,18,8,25,"NOP",106,38,76,4,17,18,22,18,26,19,11,9,7,22,"0.464788732394366","0.451612903225806","0.333333333333333","1.22222222222222","Away"
"193",20141123,"BOS",88,32,72,5,23,9,12,12,34,17,12,8,1,15,"POR",94,30,67,7,19,13,15,10,45,20,7,16,3,13,"0.389473684210526","0.430232558139535","1.5","0.4375","Away"
"194",20141123,"LAL",94,30,65,3,24,25,34,9,41,15,10,13,6,28,"DEN",101,24,53,10,37,23,38,14,43,20,7,16,2,28,"0.370786516853933","0.377777777777778","0.769230769230769","0.4375","Away"
"195",20141123,"MEM",107,35,64,7,21,16,23,12,40,20,3,17,3,21,"LAC",91,25,52,7,25,20,28,5,27,14,10,10,1,27,"0.494117647058824","0.415584415584416","0.176470588235294","1","Home"
"196",20141123,"MIA",94,22,43,11,23,17,19,3,33,19,4,16,5,16,"CHA",93,30,58,7,21,12,16,5,28,18,9,11,1,19,"0.5","0.468354430379747","0.25","0.818181818181818","Home"
"197",20141123,"OKC",86,29,73,3,17,19,27,13,44,13,3,11,12,23,"GSW",91,26,68,7,25,18,24,13,39,26,7,9,8,18,"0.355555555555556","0.354838709677419","0.272727272727273","0.777777777777778","Away"
"198",20141124,"CHA",92,29,55,2,20,28,35,5,28,21,6,5,4,17,"LAC",113,30,56,15,32,8,10,8,35,28,2,8,2,24,"0.413333333333333","0.511363636363636","1.2","0.25","Away"
"199",20141124,"CLE",106,36,65,6,16,16,22,12,32,30,14,12,9,23,"ORL",74,24,63,5,17,11,15,13,27,14,5,17,3,17,"0.518518518518518","0.3625","1.16666666666667","0.294117647058824","Home"
"200",20141124,"DAL",100,32,56,8,24,12,21,6,31,21,6,12,6,28,"IND",111,24,51,13,26,24,36,8,36,20,6,12,4,21,"0.5","0.480519480519481","0.5","0.5","Away"
"201",20141124,"HOU",91,18,40,14,36,13,19,10,28,19,13,16,4,19,"NYK",86,29,54,6,22,10,15,9,31,25,8,17,5,20,"0.421052631578947","0.460526315789474","0.8125","0.470588235294118","Home"
"202",20141124,"PHI",104,42,76,0,8,20,24,7,22,28,11,10,6,20,"POR",114,37,62,7,27,19,23,18,34,30,6,15,5,19,"0.5","0.49438202247191","1.1","0.4","Away"
"203",20141124,"TOR",104,33,65,4,17,26,32,8,29,21,9,12,3,20,"PHX",100,25,51,14,33,8,11,11,31,22,6,20,3,26,"0.451219512195122","0.464285714285714","0.75","0.3","Home"
"204",20141124,"UTA",95,39,77,3,9,8,10,11,30,22,9,13,6,20,"CHI",97,27,52,9,20,16,23,7,28,20,9,16,3,14,"0.488372093023256","0.5","0.692307692307692","0.5625","Away"
"205",20141125,"DEN",114,35,69,8,16,20,27,14,31,22,5,14,7,25,"CHI",109,28,61,7,21,32,37,11,26,20,9,12,4,22,"0.505882352941176","0.426829268292683","0.357142857142857","0.75","Home"
"206",20141125,"MIA",97,23,62,10,23,21,27,12,28,16,7,9,4,22,"GSW",114,30,47,13,28,15,23,5,40,21,6,11,9,24,"0.388235294117647","0.573333333333333","0.777777777777778","0.545454545454545","Away"
"207",20141125,"MIL",98,29,68,10,22,10,13,19,31,22,9,16,2,24,"DET",86,29,58,7,20,7,17,8,28,23,7,19,5,18,"0.433333333333333","0.461538461538462","0.5625","0.368421052631579","Home"
"208",20141125,"NOP",89,30,62,3,17,20,29,14,26,15,3,10,6,23,"SAC",99,32,63,5,14,20,24,7,31,16,9,9,4,22,"0.417721518987342","0.480519480519481","0.3","1","Away"
"209",20141125,"WAS",102,27,64,9,20,21,29,16,31,25,2,20,3,25,"ATL",106,29,60,7,25,27,34,12,31,17,16,10,6,23,"0.428571428571429","0.423529411764706","0.1","1.6","Away"
"210",20141126,"ATL",115,32,58,10,24,21,24,9,23,31,2,13,4,24,"TOR",126,28,53,14,29,28,33,11,25,24,7,11,7,24,"0.51219512195122","0.51219512195122","0.153846153846154","0.636363636363636","Away"
"211",20141126,"CHA",97,36,79,5,15,10,15,10,37,29,3,6,5,20,"POR",105,27,65,12,27,15,20,10,40,21,4,8,7,18,"0.436170212765957","0.423913043478261","0.5","0.5","Away"
"212",20141126,"CLE",113,32,54,6,20,31,38,7,25,23,13,9,2,18,"WAS",87,28,58,5,13,16,22,7,19,24,5,18,5,28,"0.513513513513513","0.464788732394366","1.44444444444444","0.277777777777778","Home"
"213",20141126,"DAL",109,34,64,4,31,29,38,20,36,20,12,11,5,16,"NYK",102,25,64,14,28,10,16,15,38,21,7,21,3,32,"0.4","0.423913043478261","1.09090909090909","0.333333333333333","Home"
"214",20141126,"DET",98,25,51,10,27,18,24,12,26,18,8,15,4,17,"LAC",104,25,50,12,28,18,19,9,30,21,9,15,3,19,"0.448717948717949","0.474358974358974","0.533333333333333","0.6","Away"
"215",20141126,"HOU",102,30,59,12,35,6,15,13,28,26,13,4,5,25,"SAC",89,26,55,5,16,22,28,10,38,16,2,20,8,19,"0.446808510638298","0.436619718309859","3.25","0.1","Home"
"216",20141126,"LAL",93,25,62,8,19,19,24,12,30,16,6,11,9,18,"MEM",99,31,58,5,22,22,25,10,35,25,7,14,6,20,"0.407407407407407","0.45","0.545454545454545","0.5","Away"
"217",20141126,"MIN",86,28,67,3,14,21,34,14,24,19,11,19,6,22,"MIL",103,35,69,5,16,18,19,13,30,22,12,17,7,22,"0.382716049382716","0.470588235294118","0.578947368421053","0.705882352941177","Away"
"218",20141126,"OKC",97,28,57,12,26,5,10,12,33,21,9,16,7,26,"UTA",82,28,54,3,16,17,28,8,30,11,9,19,2,16,"0.481927710843373","0.442857142857143","0.5625","0.473684210526316","Home"
"219",20141126,"ORL",96,30,67,6,20,18,24,12,34,21,8,14,1,18,"GSW",111,32,59,12,26,11,19,8,39,30,7,15,6,19,"0.413793103448276","0.517647058823529","0.571428571428571","0.466666666666667","Away"
"220",20141126,"PHI",91,25,61,9,24,14,17,13,29,23,11,20,5,24,"BKN",99,27,47,8,24,21,28,4,36,25,10,24,7,19,"0.4","0.492957746478873","0.55","0.416666666666667","Away"
"221",20141126,"PHX",120,32,63,13,25,17,21,13,28,27,9,16,8,22,"DEN",112,31,65,8,25,26,34,20,27,19,10,17,4,22,"0.511363636363636","0.433333333333333","0.5625","0.588235294117647","Home"
"222",20141126,"SAS",106,36,59,5,15,19,29,8,37,21,8,15,5,20,"IND",100,30,66,10,21,10,18,7,29,23,9,12,1,23,"0.554054054054054","0.459770114942529","0.533333333333333","0.75","Home"
"223",20141128,"ATL",100,33,59,5,17,19,22,11,31,26,6,18,7,14,"NOP",91,29,65,7,24,12,16,16,26,23,8,12,4,19,"0.5","0.404494382022472","0.333333333333333","0.666666666666667","Home"
"224",20141128,"BOS",102,31,70,6,22,22,29,12,30,20,7,13,2,30,"CHI",109,32,73,5,17,30,37,18,34,18,5,13,13,21,"0.402173913043478","0.411111111111111","0.538461538461538","0.384615384615385","Away"
"225",20141128,"CHA",101,32,68,6,19,19,23,8,36,27,4,13,8,14,"GSW",106,35,73,7,26,15,16,16,30,28,7,12,8,26,"0.436781609195402","0.424242424242424","0.307692307692308","0.583333333333333","Away"
"226",20141128,"DEN",122,33,67,8,21,32,36,16,42,20,10,18,3,27,"PHX",97,25,62,8,23,23,29,9,25,14,4,15,5,27,"0.465909090909091","0.388235294117647","0.555555555555556","0.266666666666667","Home"
"227",20141128,"DET",88,28,60,6,23,14,25,14,25,25,8,14,5,19,"MIL",104,26,48,13,29,13,16,10,34,30,9,19,6,20,"0.409638554216867","0.506493506493506","0.571428571428571","0.473684210526316","Away"
"228",20141128,"HOU",85,22,45,10,37,11,15,8,32,17,7,14,6,27,"LAC",102,29,56,9,25,17,22,8,37,23,8,10,4,18,"0.390243902439024","0.469135802469136","0.5","0.8","Away"
"229",20141128,"IND",98,37,78,4,16,12,14,17,36,25,7,11,3,17,"ORL",83,24,52,7,18,14,16,2,30,16,7,18,5,17,"0.436170212765957","0.442857142857143","0.636363636363636","0.388888888888889","Home"
"230",20141128,"LAL",119,40,68,8,21,15,22,12,23,27,12,14,1,22,"MIN",120,35,61,10,18,20,24,6,25,37,8,18,1,20,"0.539325842696629","0.569620253164557","0.857142857142857","0.444444444444444","Away"
"231",20141128,"OKC",105,28,62,10,24,19,23,18,39,20,9,14,0,30,"NYK",78,27,56,2,19,18,24,7,26,17,3,12,6,22,"0.441860465116279","0.386666666666667","0.642857142857143","0.25","Home"
"232",20141128,"POR",99,31,69,8,28,13,18,15,30,22,6,7,6,18,"MEM",112,39,71,6,13,16,26,8,38,28,7,9,4,14,"0.402061855670103","0.535714285714286","0.857142857142857","0.777777777777778","Away"
"233",20141128,"SAS",112,30,58,12,24,16,20,4,29,29,8,6,9,19,"SAC",104,32,65,6,10,22,26,8,38,22,4,14,4,20,"0.51219512195122","0.506666666666667","1.33333333333333","0.285714285714286","Home"
"234",20141128,"TOR",102,24,58,14,33,12,16,15,40,17,7,17,1,23,"DAL",106,29,60,11,26,15,22,6,31,27,7,8,9,17,"0.417582417582418","0.465116279069767","0.411764705882353","0.875","Away"
"235",20141129,"ATL",105,28,52,12,23,13,16,5,39,31,8,12,5,17,"CHA",75,24,65,5,23,12,16,13,25,20,3,12,4,16,"0.533333333333333","0.329545454545455","0.666666666666667","0.25","Home"
"236",20141129,"CLE",109,34,62,7,16,20,32,9,35,20,4,9,6,20,"IND",97,28,67,7,22,20,26,15,33,26,2,7,1,23,"0.525641025641026","0.393258426966292","0.444444444444444","0.285714285714286","Home"
"237",20141129,"MIL",103,27,55,6,19,31,35,8,24,23,7,10,5,16,"HOU",117,29,49,15,38,14,16,13,31,26,7,13,5,24,"0.445945945945946","0.505747126436782","0.7","0.538461538461538","Away"
"238",20141129,"PHI",103,30,64,6,21,25,31,22,33,26,10,24,4,26,"DAL",110,32,59,8,30,22,30,13,27,28,13,12,5,22,"0.423529411764706","0.449438202247191","0.416666666666667","1.08333333333333","Away"
"239",20141129,"UTA",96,27,54,7,21,21,33,12,25,19,6,13,2,15,"LAC",112,34,52,11,28,11,15,9,28,21,6,11,5,25,"0.453333333333333","0.5625","0.461538461538462","0.545454545454545","Away"
"240",20141129,"WAS",83,30,64,5,12,8,12,12,34,21,9,14,9,18,"NOP",80,24,64,6,17,14,21,13,29,12,8,12,1,14,"0.460526315789474","0.37037037037037","0.642857142857143","0.666666666666667","Home"
"241",20141130,"BOS",89,30,69,6,18,11,15,12,30,21,5,15,5,21,"SAS",111,30,59,11,26,18,20,10,35,25,9,14,5,11,"0.413793103448276","0.482352941176471","0.333333333333333","0.642857142857143","Away"
"242",20141130,"BKN",84,30,72,2,14,18,24,7,27,16,9,10,0,25,"CHI",102,27,45,7,24,27,34,7,43,19,6,19,5,24,"0.372093023255814","0.492753623188406","0.9","0.315789473684211","Away"
"243",20141130,"DET",93,22,68,11,23,16,24,15,29,25,11,13,5,20,"GSW",104,28,58,9,21,21,27,9,40,24,5,16,8,19,"0.362637362637363","0.468354430379747","0.846153846153846","0.3125","Away"
"244",20141130,"LAL",129,37,72,10,24,25,34,12,42,24,4,10,7,21,"TOR",122,36,70,9,34,23,31,14,39,25,6,8,6,28,"0.489583333333333","0.432692307692308","0.4","0.75","Home"
"245",20141130,"NYK",79,28,64,3,24,14,20,20,30,14,6,12,3,22,"MIA",86,23,49,7,23,19,31,10,31,20,8,14,1,20,"0.352272727272727","0.416666666666667","0.5","0.571428571428571","Away"
"246",20141130,"PHX",90,27,59,7,26,15,18,11,32,22,5,19,3,18,"ORL",93,30,61,5,15,18,25,10,37,14,8,22,3,22,"0.4","0.460526315789474","0.263157894736842","0.363636363636364","Away"
"247",20141130,"POR",107,27,53,12,33,17,25,15,39,27,8,18,9,17,"MIN",93,37,81,2,9,13,20,11,32,24,12,14,4,23,"0.453488372093023","0.433333333333333","0.444444444444444","0.857142857142857","Home"
"248",20141130,"SAC",85,32,59,1,11,18,27,11,31,16,7,23,4,25,"MEM",97,35,66,3,13,18,28,10,25,25,13,13,4,27,"0.471428571428571","0.481012658227848","0.304347826086957","1","Away"
"249",20141201,"LAC",127,26,46,15,34,30,36,9,41,33,5,14,7,26,"MIN",101,33,70,2,12,29,40,6,26,26,9,10,3,27,"0.5125","0.426829268292683","0.357142857142857","0.9","Home"
